Season,Home Team,Away Team,Score,Month,Year,WeekOfYear,TotalShotsPerHomeTeam,TotalSoTPerHomeTeam,TotalPassesPerHomeTeam,TotalAccurPerHomeTeam,TotalInaccurPerHomeTeam,TotalShotsPerAwayTeam,TotalSoTPerAwayTeam,TotalPassesPerAwayTeam,TotalAccurPerAwayTeam,TotalInaccurPerAwayTeam,ShotsHomeAway_diff,SoTHomeAway_diff,TotalShotsPerMatch,TotalSoTPerMatch,TotalPassesPerMatch,TotalAccurPerMatch,TotalInaccurPerMatch,AccurPassesHome,AccurPassesAway,AccurPassesMatch,ShotsPerHalf1Home,ShotsPerHalf2Home,SoTPerHalf1Home,SoTPerHalf2Home,PassesPerHalf1Home,PassesPerHalf2Home,AccurPerHalf1Home,AccurPerHalf2Home,InaccurPerHalf1Home,InaccurPerHalf2Home,AccurPassesPerHalf1Home,AccurPassesPerHalf2Home,ShotsPerHalf1Away,ShotsPerHalf2Away,SoTPerHalf1Away,SoTPerHalf2Away,PassesPerHalf1Away,PassesPerHalf2Away,AccurPerHalf1Away,AccurPerHalf2Away,InaccurPerHalf1Away,InaccurPerHalf2Away,AccurPassesPerHalf1Away,AccurPassesPerHalf2Away,ShotsHalf1_diff,ShotsHalf2_diff,SoTHalf1_diff,SoTHalf2_diff
1,Cigar,Circinus,Home Win,9,2017,245,9.0,2.0,444.0,362.0,82.0,7.0,2.0,521.0,429.0,92.0,2.0,0.0,16.0,4.0,965.0,791.0,174.0,0.8154,0.823,0.82,4.0,5.0,2.0,0.0,279.0,165.0,235.0,127.0,44.0,38.0,0.8423,0.7695,3.0,4.0,2.0,0.0,288.0,233.0,240.0,189.0,48.0,44.0,0.8335,0.811,1.0,1.0,0.0,0.0
1,Cigar,Coma Pinwheel,Home Win,8,2016,223,14.0,2.0,441.0,358.0,83.0,12.0,4.0,516.0,430.0,86.0,2.0,-2.0,26.0,6.0,957.0,788.0,169.0,0.812,0.8335,0.823,7.0,7.0,0.0,2.0,214.0,227.0,173.0,185.0,41.0,42.0,0.8086,0.815,6.0,6.0,2.0,2.0,285.0,231.0,233.0,197.0,52.0,34.0,0.8174,0.853,1.0,1.0,-2.0,0.0
1,Cigar,Comet,Away win,2,2017,46,15.0,4.0,460.0,373.0,87.0,5.0,0.0,369.0,303.0,66.0,10.0,4.0,20.0,4.0,829.0,676.0,153.0,0.811,0.8213,0.8154,7.0,8.0,3.0,1.0,266.0,194.0,220.0,153.0,46.0,41.0,0.827,0.7886,4.0,1.0,0.0,0.0,198.0,171.0,164.0,139.0,34.0,32.0,0.828,0.813,3.0,7.0,3.0,1.0
1,Cigar,Cosmos Redshift 7,Home Win,11,2016,314,13.0,4.0,276.0,209.0,67.0,10.0,1.0,385.0,309.0,76.0,3.0,3.0,23.0,5.0,661.0,518.0,143.0,0.7573,0.8027,0.7837,5.0,8.0,1.0,3.0,150.0,126.0,112.0,97.0,38.0,29.0,0.7466,0.77,3.0,7.0,0.0,1.0,197.0,188.0,153.0,156.0,44.0,32.0,0.777,0.8296,2.0,1.0,1.0,2.0
1,Cigar,Eye of Sauron,Away win,9,2016,258,21.0,7.0,532.0,424.0,108.0,5.0,1.0,243.0,163.0,80.0,16.0,6.0,26.0,8.0,775.0,587.0,188.0,0.797,0.671,0.7573,12.0,9.0,3.0,4.0,253.0,279.0,198.0,226.0,55.0,53.0,0.7827,0.81,2.0,3.0,0.0,1.0,132.0,111.0,88.0,75.0,44.0,36.0,0.6665,0.676,10.0,6.0,3.0,3.0
1,Cigar,Fireworks,Draw,8,2017,235,14.0,9.0,600.0,504.0,96.0,7.0,2.0,279.0,181.0,98.0,7.0,7.0,21.0,11.0,879.0,685.0,194.0,0.84,0.649,0.7793,6.0,8.0,4.0,5.0,287.0,313.0,233.0,271.0,54.0,42.0,0.812,0.8657,1.0,6.0,1.0,1.0,134.0,145.0,84.0,97.0,50.0,48.0,0.627,0.669,5.0,2.0,3.0,4.0
1,Cigar,Medusa Merger,Away win,8,2017,239,17.0,6.0,546.0,457.0,89.0,10.0,3.0,438.0,329.0,109.0,7.0,3.0,27.0,9.0,984.0,786.0,198.0,0.837,0.751,0.799,4.0,13.0,1.0,5.0,209.0,337.0,172.0,285.0,37.0,52.0,0.8228,0.8457,9.0,1.0,3.0,0.0,287.0,151.0,234.0,95.0,53.0,56.0,0.8154,0.629,-5.0,12.0,-2.0,5.0
1,Cigar,Milky Way,Draw,8,2016,237,11.0,5.0,373.0,295.0,78.0,12.0,3.0,434.0,356.0,78.0,-1.0,2.0,23.0,8.0,807.0,651.0,156.0,0.791,0.8203,0.8066,3.0,8.0,1.0,4.0,215.0,158.0,167.0,128.0,48.0,30.0,0.777,0.81,7.0,5.0,0.0,3.0,230.0,204.0,192.0,164.0,38.0,40.0,0.835,0.8037,-4.0,3.0,1.0,1.0
1,Sombrero,Cigar,Away win,8,2016,217,14.0,5.0,326.0,234.0,92.0,5.0,2.0,308.0,207.0,101.0,9.0,3.0,19.0,7.0,634.0,441.0,193.0,0.718,0.672,0.696,9.0,5.0,1.0,4.0,174.0,152.0,134.0,100.0,40.0,52.0,0.77,0.6577,1.0,4.0,0.0,2.0,129.0,179.0,81.0,126.0,48.0,53.0,0.628,0.704,8.0,1.0,1.0,2.0
1,Cosmos Redshift 7,Cigar,Away win,2,2017,59,20.0,6.0,452.0,374.0,78.0,10.0,0.0,296.0,221.0,75.0,10.0,6.0,30.0,6.0,748.0,595.0,153.0,0.8276,0.7466,0.7954,7.0,13.0,2.0,4.0,246.0,206.0,214.0,160.0,32.0,46.0,0.87,0.777,7.0,3.0,0.0,0.0,154.0,142.0,117.0,104.0,37.0,38.0,0.76,0.7324,0.0,10.0,2.0,4.0
1,Eye of Sauron,Cigar,Away win,8,2017,227,13.0,2.0,411.0,318.0,93.0,9.0,1.0,536.0,431.0,105.0,4.0,1.0,22.0,3.0,947.0,749.0,198.0,0.774,0.804,0.791,7.0,6.0,1.0,1.0,212.0,199.0,164.0,154.0,48.0,45.0,0.7734,0.774,3.0,6.0,1.0,0.0,312.0,224.0,255.0,176.0,57.0,48.0,0.8174,0.7856,4.0,0.0,0.0,1.0
1,Fireworks,Cigar,Away win,11,2016,332,6.0,3.0,409.0,325.0,84.0,17.0,6.0,556.0,478.0,78.0,-11.0,-3.0,23.0,9.0,965.0,803.0,162.0,0.7944,0.86,0.832,3.0,3.0,0.0,3.0,158.0,251.0,124.0,201.0,34.0,50.0,0.7847,0.801,9.0,8.0,2.0,4.0,299.0,257.0,257.0,221.0,42.0,36.0,0.8594,0.86,-6.0,-5.0,-2.0,-1.0
1,Medusa Merger,Cigar,Away win,10,2016,301,26.0,8.0,464.0,374.0,90.0,4.0,1.0,276.0,213.0,63.0,22.0,7.0,30.0,9.0,740.0,587.0,153.0,0.806,0.772,0.7935,15.0,11.0,3.0,5.0,199.0,265.0,159.0,215.0,40.0,50.0,0.799,0.8115,2.0,2.0,1.0,0.0,129.0,147.0,100.0,113.0,29.0,34.0,0.7754,0.7686,13.0,9.0,2.0,5.0
1,Milky Way,Cigar,Home Win,1,2017,4,13.0,2.0,310.0,240.0,70.0,17.0,4.0,446.0,365.0,81.0,-4.0,-2.0,30.0,6.0,756.0,605.0,151.0,0.7744,0.8184,0.8003,6.0,7.0,1.0,1.0,140.0,170.0,104.0,136.0,36.0,34.0,0.7427,0.8,8.0,9.0,0.0,4.0,217.0,229.0,177.0,188.0,40.0,41.0,0.8154,0.821,-2.0,-2.0,1.0,-3.0
2,Sculptor,Cigar,Draw,5,2018,121,11.0,3.0,463.0,370.0,93.0,8.0,4.0,357.0,262.0,95.0,3.0,-1.0,19.0,7.0,820.0,632.0,188.0,0.7993,0.734,0.7705,6.0,5.0,2.0,1.0,248.0,215.0,206.0,164.0,42.0,51.0,0.8306,0.7627,2.0,6.0,2.0,2.0,157.0,200.0,120.0,142.0,37.0,58.0,0.764,0.71,4.0,-1.0,0.0,-1.0
2,Cigar,Circinus,Away win,4,2018,118,7.0,3.0,585.0,490.0,95.0,5.0,0.0,401.0,312.0,89.0,2.0,3.0,12.0,3.0,986.0,802.0,184.0,0.8374,0.778,0.8135,3.0,4.0,1.0,2.0,309.0,276.0,263.0,227.0,46.0,49.0,0.851,0.8223,2.0,3.0,0.0,0.0,196.0,205.0,149.0,163.0,47.0,42.0,0.7603,0.795,1.0,1.0,1.0,2.0
2,Cigar,Tadpole,Draw,5,2018,132,11.0,1.0,433.0,347.0,86.0,4.0,0.0,500.0,417.0,83.0,7.0,1.0,15.0,1.0,933.0,764.0,169.0,0.8013,0.834,0.819,4.0,7.0,0.0,1.0,248.0,185.0,199.0,148.0,49.0,37.0,0.8022,0.8,2.0,2.0,0.0,0.0,261.0,239.0,222.0,195.0,39.0,44.0,0.8506,0.816,2.0,5.0,0.0,1.0
2,Circinus,Cigar,Away win,10,2017,300,1.0,0.0,374.0,278.0,96.0,19.0,10.0,434.0,332.0,102.0,-18.0,-10.0,20.0,10.0,808.0,610.0,198.0,0.743,0.765,0.755,1.0,0.0,0.0,0.0,210.0,164.0,156.0,122.0,54.0,42.0,0.7427,0.744,10.0,9.0,3.0,7.0,224.0,210.0,173.0,159.0,51.0,51.0,0.7725,0.7573,-9.0,-9.0,-3.0,-7.0
2,Comet,Cigar,Draw,3,2018,69,9.0,2.0,334.0,263.0,71.0,9.0,1.0,467.0,364.0,103.0,0.0,1.0,18.0,3.0,801.0,627.0,174.0,0.7876,0.7793,0.7827,8.0,1.0,2.0,0.0,215.0,119.0,183.0,80.0,32.0,39.0,0.851,0.6724,3.0,6.0,1.0,0.0,182.0,285.0,138.0,226.0,44.0,59.0,0.7583,0.793,5.0,-5.0,1.0,0.0
1,Cigar,Sombrero,Home Win,1,2017,8,6.0,2.0,321.0,251.0,70.0,10.0,6.0,380.0,298.0,82.0,-4.0,-4.0,16.0,8.0,701.0,549.0,152.0,0.7817,0.784,0.783,4.0,2.0,1.0,1.0,184.0,137.0,148.0,103.0,36.0,34.0,0.804,0.752,3.0,7.0,3.0,3.0,160.0,220.0,122.0,176.0,38.0,44.0,0.7627,0.8,1.0,-5.0,-2.0,-2.0
1,Coma Pinwheel,Cigar,Draw,1,2017,18,6.0,1.0,404.0,340.0,64.0,17.0,2.0,397.0,323.0,74.0,-11.0,-1.0,23.0,3.0,801.0,663.0,138.0,0.842,0.8135,0.8276,1.0,5.0,1.0,0.0,233.0,171.0,204.0,136.0,29.0,35.0,0.8755,0.7954,8.0,9.0,0.0,2.0,138.0,259.0,106.0,217.0,32.0,42.0,0.768,0.838,-7.0,-4.0,1.0,-2.0
1,Comet,Cigar,Draw,12,2016,357,15.0,2.0,426.0,328.0,98.0,11.0,2.0,380.0,284.0,96.0,4.0,0.0,26.0,4.0,806.0,612.0,194.0,0.77,0.7476,0.7593,7.0,8.0,0.0,2.0,213.0,213.0,170.0,158.0,43.0,55.0,0.7983,0.7417,4.0,7.0,1.0,1.0,180.0,200.0,129.0,155.0,51.0,45.0,0.717,0.775,3.0,1.0,-1.0,1.0
1,Circinus,Cigar,Away win,11,2016,311,11.0,2.0,374.0,300.0,74.0,12.0,1.0,494.0,420.0,74.0,-1.0,1.0,23.0,3.0,868.0,720.0,148.0,0.8022,0.85,0.8296,6.0,5.0,2.0,0.0,156.0,218.0,123.0,177.0,33.0,41.0,0.7886,0.812,5.0,7.0,0.0,1.0,187.0,307.0,150.0,270.0,37.0,37.0,0.8022,0.8794,1.0,-2.0,2.0,-1.0
2,Cigar,Comet,Away win,1,2018,9,12.0,2.0,450.0,368.0,82.0,3.0,1.0,332.0,269.0,63.0,9.0,1.0,15.0,3.0,782.0,637.0,145.0,0.818,0.81,0.8145,6.0,6.0,1.0,1.0,223.0,227.0,186.0,182.0,37.0,45.0,0.834,0.802,1.0,2.0,0.0,1.0,214.0,118.0,180.0,89.0,34.0,29.0,0.8413,0.7544,5.0,4.0,1.0,0.0
2,Cigar,Sculptor,Draw,12,2017,353,5.0,2.0,419.0,344.0,75.0,6.0,3.0,554.0,483.0,71.0,-1.0,-1.0,11.0,5.0,973.0,827.0,146.0,0.821,0.872,0.85,3.0,2.0,2.0,0.0,213.0,206.0,184.0,160.0,29.0,46.0,0.864,0.777,1.0,5.0,0.0,3.0,285.0,269.0,253.0,230.0,32.0,39.0,0.8877,0.855,2.0,-3.0,2.0,-3.0
2,Tadpole,Cigar,Home Win,11,2017,328,5.0,1.0,448.0,366.0,82.0,4.0,0.0,335.0,264.0,71.0,1.0,1.0,9.0,1.0,783.0,630.0,153.0,0.817,0.788,0.8047,3.0,2.0,1.0,0.0,212.0,236.0,169.0,197.0,43.0,39.0,0.7974,0.835,2.0,2.0,0.0,0.0,158.0,177.0,129.0,135.0,29.0,42.0,0.8164,0.7627,1.0,0.0,1.0,0.0
2,Triangulum,Medusa Merger,Away win,4,2018,96,7.0,3.0,268.0,200.0,68.0,15.0,7.0,709.0,630.0,79.0,-8.0,-4.0,22.0,10.0,977.0,830.0,147.0,0.746,0.8887,0.8496,3.0,4.0,2.0,1.0,100.0,168.0,71.0,129.0,29.0,39.0,0.71,0.768,10.0,5.0,6.0,1.0,430.0,279.0,393.0,237.0,37.0,42.0,0.914,0.8496,-7.0,-1.0,-4.0,0.0
2,Sculptor,Tadpole,Draw,4,2018,110,9.0,1.0,580.0,495.0,85.0,8.0,1.0,398.0,312.0,86.0,1.0,0.0,17.0,2.0,978.0,807.0,171.0,0.8535,0.7837,0.825,3.0,6.0,0.0,1.0,316.0,264.0,272.0,223.0,44.0,41.0,0.861,0.8447,3.0,5.0,1.0,0.0,229.0,169.0,196.0,116.0,33.0,53.0,0.856,0.6865,0.0,1.0,-1.0,1.0
2,Milky Way,Sculptor,Home Win,1,2018,13,9.0,1.0,353.0,283.0,70.0,7.0,5.0,474.0,400.0,74.0,2.0,-4.0,16.0,6.0,827.0,683.0,144.0,0.802,0.8438,0.8257,6.0,3.0,1.0,0.0,217.0,136.0,179.0,104.0,38.0,32.0,0.8247,0.7646,4.0,3.0,3.0,2.0,236.0,238.0,198.0,202.0,38.0,36.0,0.839,0.8486,2.0,0.0,-2.0,-2.0
1,Circinus,Sombrero,Draw,8,2017,230,2.0,0.0,481.0,371.0,110.0,8.0,3.0,365.0,271.0,94.0,-6.0,-3.0,10.0,3.0,846.0,642.0,204.0,0.7715,0.7427,0.759,2.0,0.0,0.0,0.0,286.0,195.0,227.0,144.0,59.0,51.0,0.794,0.7383,4.0,4.0,1.0,2.0,191.0,174.0,148.0,123.0,43.0,51.0,0.775,0.707,-2.0,-4.0,-1.0,-2.0
1,Circinus,Comet,Draw,1,2017,11,6.0,2.0,547.0,466.0,81.0,10.0,2.0,425.0,352.0,73.0,-4.0,0.0,16.0,4.0,972.0,818.0,154.0,0.852,0.828,0.842,4.0,2.0,0.0,2.0,336.0,211.0,291.0,175.0,45.0,36.0,0.866,0.8296,5.0,5.0,2.0,0.0,207.0,218.0,172.0,180.0,35.0,38.0,0.831,0.8257,-1.0,-3.0,-2.0,2.0
1,Circinus,Cosmos Redshift 7,Away win,2,2017,32,18.0,5.0,487.0,413.0,74.0,9.0,4.0,467.0,394.0,73.0,9.0,1.0,27.0,9.0,954.0,807.0,147.0,0.848,0.8438,0.8457,7.0,11.0,2.0,3.0,240.0,247.0,210.0,203.0,30.0,44.0,0.875,0.822,6.0,3.0,3.0,1.0,250.0,217.0,219.0,175.0,31.0,42.0,0.876,0.8066,1.0,8.0,-1.0,2.0
1,Circinus,Fireworks,Draw,8,2016,216,13.0,2.0,728.0,626.0,102.0,6.0,2.0,458.0,370.0,88.0,7.0,0.0,19.0,4.0,1186.0,996.0,190.0,0.86,0.8076,0.84,8.0,5.0,1.0,1.0,366.0,362.0,332.0,294.0,34.0,68.0,0.907,0.812,2.0,4.0,0.0,2.0,247.0,211.0,208.0,162.0,39.0,49.0,0.8423,0.7676,6.0,1.0,1.0,-1.0
1,Circinus,Medusa Merger,Draw,8,2016,227,7.0,3.0,424.0,334.0,90.0,13.0,3.0,611.0,524.0,87.0,-6.0,0.0,20.0,6.0,1035.0,858.0,177.0,0.7876,0.8574,0.829,3.0,4.0,1.0,2.0,210.0,214.0,162.0,172.0,48.0,42.0,0.7715,0.8037,6.0,7.0,0.0,3.0,372.0,239.0,322.0,202.0,50.0,37.0,0.8657,0.845,-3.0,-3.0,1.0,-1.0
1,Circinus,Milky Way,Home Win,12,2016,356,13.0,6.0,480.0,405.0,75.0,17.0,3.0,514.0,435.0,79.0,-4.0,3.0,30.0,9.0,994.0,840.0,154.0,0.8438,0.846,0.845,8.0,5.0,4.0,2.0,252.0,228.0,216.0,189.0,36.0,39.0,0.857,0.829,6.0,11.0,2.0,1.0,242.0,272.0,202.0,233.0,40.0,39.0,0.8345,0.8564,2.0,-6.0,2.0,1.0
1,Coma Pinwheel,Circinus,Away win,1,2017,8,19.0,3.0,603.0,509.0,94.0,10.0,2.0,346.0,261.0,85.0,9.0,1.0,29.0,5.0,949.0,770.0,179.0,0.844,0.7544,0.8115,9.0,10.0,1.0,2.0,305.0,298.0,267.0,242.0,38.0,56.0,0.8755,0.812,4.0,6.0,1.0,1.0,180.0,166.0,140.0,121.0,40.0,45.0,0.778,0.729,5.0,4.0,0.0,1.0
1,Medusa Merger,Circinus,Home Win,2,2017,46,22.0,4.0,496.0,424.0,72.0,11.0,2.0,441.0,386.0,55.0,11.0,2.0,33.0,6.0,937.0,810.0,127.0,0.855,0.8755,0.8643,12.0,10.0,0.0,4.0,269.0,227.0,228.0,196.0,41.0,31.0,0.8477,0.8633,7.0,4.0,1.0,1.0,216.0,225.0,185.0,201.0,31.0,24.0,0.8564,0.8936,5.0,6.0,-1.0,3.0
1,Milky Way,Circinus,Home Win,1,2017,24,15.0,5.0,495.0,430.0,65.0,15.0,3.0,540.0,478.0,62.0,0.0,2.0,30.0,8.0,1035.0,908.0,127.0,0.8687,0.8853,0.8774,7.0,8.0,2.0,3.0,224.0,271.0,187.0,243.0,37.0,28.0,0.835,0.8965,8.0,7.0,0.0,3.0,290.0,250.0,263.0,215.0,27.0,35.0,0.9067,0.86,-1.0,1.0,2.0,0.0
2,Circinus,Comet,Home Win,11,2017,307,5.0,1.0,552.0,455.0,97.0,9.0,6.0,537.0,428.0,109.0,-4.0,-5.0,14.0,7.0,1089.0,883.0,206.0,0.824,0.797,0.811,1.0,4.0,0.0,1.0,278.0,274.0,228.0,227.0,50.0,47.0,0.8203,0.8286,3.0,6.0,2.0,4.0,272.0,265.0,214.0,214.0,58.0,51.0,0.7866,0.8076,-2.0,-2.0,-2.0,-3.0
1,Sombrero,Circinus,Home Win,10,2016,300,12.0,3.0,352.0,266.0,86.0,16.0,1.0,387.0,318.0,69.0,-4.0,2.0,28.0,4.0,739.0,584.0,155.0,0.756,0.822,0.79,6.0,6.0,2.0,1.0,201.0,151.0,150.0,116.0,51.0,35.0,0.746,0.768,6.0,10.0,1.0,0.0,188.0,199.0,149.0,169.0,39.0,30.0,0.7925,0.849,0.0,-4.0,1.0,1.0
1,Comet,Circinus,Home Win,9,2016,271,10.0,5.0,457.0,365.0,92.0,14.0,2.0,404.0,324.0,80.0,-4.0,3.0,24.0,7.0,861.0,689.0,172.0,0.799,0.802,0.8003,7.0,3.0,4.0,1.0,288.0,169.0,239.0,126.0,49.0,43.0,0.83,0.7456,6.0,8.0,2.0,0.0,162.0,242.0,121.0,203.0,41.0,39.0,0.747,0.839,1.0,-5.0,2.0,1.0
1,Cosmos Redshift 7,Circinus,Home Win,9,2016,258,13.0,2.0,513.0,424.0,89.0,8.0,4.0,432.0,355.0,77.0,5.0,-2.0,21.0,6.0,945.0,779.0,166.0,0.8267,0.822,0.824,5.0,8.0,1.0,1.0,288.0,225.0,235.0,189.0,53.0,36.0,0.816,0.84,4.0,4.0,2.0,2.0,215.0,217.0,174.0,181.0,41.0,36.0,0.809,0.834,1.0,4.0,-1.0,-1.0
2,Sculptor,Circinus,Draw,2,2018,44,3.0,1.0,374.0,292.0,82.0,11.0,4.0,691.0,600.0,91.0,-8.0,-3.0,14.0,5.0,1065.0,892.0,173.0,0.781,0.868,0.8374,0.0,3.0,0.0,1.0,227.0,147.0,183.0,109.0,44.0,38.0,0.806,0.7417,6.0,5.0,4.0,0.0,323.0,368.0,272.0,328.0,51.0,40.0,0.8423,0.891,-6.0,-2.0,-4.0,1.0
2,Circinus,Sculptor,Away win,5,2018,138,6.0,2.0,435.0,343.0,92.0,17.0,5.0,519.0,423.0,96.0,-11.0,-3.0,23.0,7.0,954.0,766.0,188.0,0.7886,0.815,0.8027,2.0,4.0,1.0,1.0,252.0,183.0,212.0,131.0,40.0,52.0,0.8413,0.716,9.0,8.0,2.0,3.0,266.0,253.0,221.0,202.0,45.0,51.0,0.831,0.7983,-7.0,-4.0,-1.0,-2.0
2,Circinus,Medusa Merger,Away win,4,2018,102,8.0,2.0,246.0,196.0,50.0,20.0,4.0,711.0,636.0,75.0,-12.0,-2.0,28.0,6.0,957.0,832.0,125.0,0.797,0.8945,0.869,2.0,6.0,1.0,1.0,112.0,134.0,92.0,104.0,20.0,30.0,0.8213,0.776,9.0,11.0,2.0,2.0,374.0,337.0,339.0,297.0,35.0,40.0,0.9062,0.8813,-7.0,-5.0,-1.0,-1.0
2,Circinus,Milky Way,Draw,6,2018,156,9.0,3.0,482.0,383.0,99.0,12.0,4.0,384.0,293.0,91.0,-3.0,-1.0,21.0,7.0,866.0,676.0,190.0,0.7944,0.763,0.781,6.0,3.0,2.0,1.0,300.0,182.0,248.0,135.0,52.0,47.0,0.8267,0.7417,4.0,8.0,1.0,3.0,185.0,199.0,139.0,154.0,46.0,45.0,0.7515,0.774,2.0,-5.0,1.0,-2.0
2,Comet,Circinus,Home Win,4,2018,93,10.0,2.0,443.0,332.0,111.0,12.0,5.0,441.0,333.0,108.0,-2.0,-3.0,22.0,7.0,884.0,665.0,219.0,0.7495,0.755,0.7524,5.0,5.0,0.0,2.0,282.0,161.0,219.0,113.0,63.0,48.0,0.7764,0.7017,3.0,9.0,2.0,3.0,200.0,241.0,147.0,186.0,53.0,55.0,0.735,0.772,2.0,-4.0,-2.0,-1.0
2,Milky Way,Circinus,Draw,1,2018,6,12.0,2.0,428.0,343.0,85.0,6.0,2.0,573.0,500.0,73.0,6.0,0.0,18.0,4.0,1001.0,843.0,158.0,0.8013,0.8726,0.8423,3.0,9.0,1.0,1.0,211.0,217.0,172.0,171.0,39.0,46.0,0.815,0.788,2.0,4.0,1.0,1.0,316.0,257.0,286.0,214.0,30.0,43.0,0.9053,0.8325,1.0,5.0,0.0,0.0
2,Tadpole,Circinus,Draw,1,2018,20,9.0,2.0,332.0,254.0,78.0,7.0,3.0,644.0,563.0,81.0,2.0,-1.0,16.0,5.0,976.0,817.0,159.0,0.765,0.874,0.837,3.0,6.0,1.0,1.0,198.0,134.0,154.0,100.0,44.0,34.0,0.778,0.746,2.0,5.0,1.0,2.0,322.0,322.0,285.0,278.0,37.0,44.0,0.8853,0.8633,1.0,1.0,0.0,-1.0
1,Sombrero,Coma Pinwheel,Home Win,1,2017,5,17.0,6.0,346.0,274.0,72.0,10.0,2.0,537.0,460.0,77.0,7.0,4.0,27.0,8.0,883.0,734.0,149.0,0.792,0.8564,0.831,9.0,8.0,3.0,3.0,199.0,147.0,162.0,112.0,37.0,35.0,0.814,0.7617,4.0,6.0,1.0,1.0,251.0,286.0,213.0,247.0,38.0,39.0,0.8486,0.864,5.0,2.0,2.0,2.0
1,Coma Pinwheel,Sculptor,Home Win,9,2016,273,13.0,5.0,514.0,430.0,84.0,10.0,6.0,541.0,461.0,80.0,3.0,-1.0,23.0,11.0,1055.0,891.0,164.0,0.8364,0.852,0.8447,9.0,4.0,4.0,1.0,319.0,195.0,282.0,148.0,37.0,47.0,0.884,0.759,4.0,6.0,2.0,4.0,259.0,282.0,225.0,236.0,34.0,46.0,0.8687,0.837,5.0,-2.0,2.0,-3.0
1,Coma Pinwheel,Comet,Home Win,8,2017,228,6.0,1.0,410.0,318.0,92.0,10.0,1.0,550.0,457.0,93.0,-4.0,0.0,16.0,2.0,960.0,775.0,185.0,0.7754,0.831,0.807,3.0,3.0,1.0,0.0,244.0,166.0,200.0,118.0,44.0,48.0,0.82,0.711,4.0,6.0,1.0,0.0,267.0,283.0,227.0,230.0,40.0,53.0,0.85,0.8125,-1.0,-3.0,0.0,0.0
1,Coma Pinwheel,Cosmos Redshift 7,Away win,2,2017,47,12.0,2.0,430.0,363.0,67.0,16.0,6.0,516.0,434.0,82.0,-4.0,-4.0,28.0,8.0,946.0,797.0,149.0,0.844,0.8413,0.8423,7.0,5.0,1.0,1.0,246.0,184.0,218.0,145.0,28.0,39.0,0.886,0.788,7.0,9.0,2.0,4.0,253.0,263.0,216.0,218.0,37.0,45.0,0.8535,0.829,0.0,-4.0,-1.0,-3.0
1,Coma Pinwheel,Milky Way,Away win,8,2017,237,8.0,3.0,421.0,340.0,81.0,13.0,6.0,477.0,393.0,84.0,-5.0,-3.0,21.0,9.0,898.0,733.0,165.0,0.8076,0.8237,0.8164,4.0,4.0,1.0,2.0,207.0,214.0,167.0,173.0,40.0,41.0,0.8066,0.8086,7.0,6.0,3.0,3.0,269.0,208.0,229.0,164.0,40.0,44.0,0.851,0.7886,-3.0,-2.0,-2.0,-1.0
1,Comet,Coma Pinwheel,Away win,8,2016,241,14.0,7.0,632.0,528.0,104.0,10.0,3.0,481.0,381.0,100.0,4.0,4.0,24.0,10.0,1113.0,909.0,204.0,0.8354,0.792,0.817,4.0,10.0,2.0,5.0,293.0,339.0,246.0,282.0,47.0,57.0,0.8394,0.832,3.0,7.0,2.0,1.0,290.0,191.0,237.0,144.0,53.0,47.0,0.8174,0.754,1.0,3.0,0.0,4.0
1,Cosmos Redshift 7,Coma Pinwheel,Home Win,12,2016,356,16.0,4.0,614.0,534.0,80.0,14.0,4.0,380.0,318.0,62.0,2.0,0.0,30.0,8.0,994.0,852.0,142.0,0.8696,0.837,0.857,10.0,6.0,3.0,1.0,348.0,266.0,309.0,225.0,39.0,41.0,0.8877,0.8457,6.0,8.0,2.0,2.0,153.0,227.0,121.0,197.0,32.0,30.0,0.791,0.8677,4.0,-2.0,1.0,-1.0
1,Eye of Sauron,Coma Pinwheel,Home Win,3,2017,60,8.0,4.0,521.0,444.0,77.0,11.0,2.0,519.0,453.0,66.0,-3.0,2.0,19.0,6.0,1040.0,897.0,143.0,0.852,0.873,0.8623,4.0,4.0,1.0,3.0,306.0,215.0,263.0,181.0,43.0,34.0,0.8594,0.842,6.0,5.0,0.0,2.0,279.0,240.0,244.0,209.0,35.0,31.0,0.8745,0.8706,-2.0,-1.0,1.0,1.0
1,Fireworks,Coma Pinwheel,Draw,9,2016,265,15.0,3.0,419.0,340.0,79.0,10.0,3.0,606.0,518.0,88.0,5.0,0.0,25.0,6.0,1025.0,858.0,167.0,0.8115,0.855,0.837,12.0,3.0,2.0,1.0,261.0,158.0,215.0,125.0,46.0,33.0,0.8237,0.791,1.0,9.0,1.0,2.0,293.0,313.0,247.0,271.0,46.0,42.0,0.843,0.8657,11.0,-6.0,1.0,-1.0
1,Coma Pinwheel,Sombrero,Draw,8,2016,237,11.0,3.0,422.0,349.0,73.0,8.0,0.0,395.0,304.0,91.0,3.0,3.0,19.0,3.0,817.0,653.0,164.0,0.827,0.7695,0.7993,7.0,4.0,2.0,1.0,186.0,236.0,151.0,198.0,35.0,38.0,0.812,0.839,3.0,5.0,0.0,0.0,165.0,230.0,126.0,178.0,39.0,52.0,0.7637,0.774,4.0,-1.0,2.0,1.0
